sample_name,culture_ID,cluster,size,longest_contig,n50,contigs,completeness,purity,av_cov,av_gc,kingdom,phylum,class,order,family,genus,species,taxid,Habitat,Location ,Continent,Substrate,Lat,Long,Altitude,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
sa323,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_2,5759867,1651724,742568,14,85.61151079,95.2,11.54855937,61.58274141,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,Beijerinckia sp. 28-YEA-48,1882748,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa324,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_3,5006139,770353,388712,17,100,98.58156028,90.8817376,59.5667839,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,358,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa325,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_1,6844816,1781530,635699,18,100,94.55782313,71.74662811,61.88018787,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. Pch-S,2082387,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa326,Nostoc_desertorum_CM1-VF14,DBSCAN_round2_5,4111671,721375,297460,23,100,97.88732394,1323.144779,65.34447917,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,unclassified,165697,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa327,Nostoc_desertorum_CM1-VF14,DBSCAN_round21_0,5760852,773319,441888,26,84.17266187,95.90163934,26.66289882,65.30915913,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unclassified,unclassified,Rhizobiales bacterium,1909294,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa328,Nostoc_desertorum_CM1-VF14,DBSCAN_round24_0,5106092,659771,283160,33,71.22302158,95.19230769,47.1697016,65.14792526,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia insulae,408174,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa329,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_0,6842781,2015733,778479,33,99.28057554,98.57142857,21.68065615,63.08294829,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unclassified,Bradyrhizobiaceae bacterium PARB1,2015576,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa330,Nostoc_desertorum_CM1-VF14,DBSCAN_round4_0,4998776,836520,171358,38,79.13669065,100,29.93191053,68.95293968,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,unclassified,34072,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa331,Nostoc_desertorum_CM1-VF14,DBSCAN_round4_3,4465531,650294,137595,39,33.81294964,100,27.87437911,70.17877605,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,34073,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa332,Nostoc_desertorum_CM1-VF14,unclustered,1949856,734349,59355,41,23.74100719,94.28571429,101.3372275,65.69603089,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,34073,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa333,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_6,4443841,439912,250280,42,96.4028777,97.81021898,56.79752651,66.2367758,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa334,Nostoc_desertorum_CM1-VF14,DBSCAN_round4_4,3208774,533089,108232,46,59.71223022,98.80952381,27.72177099,69.09645241,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,34073,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa335,Nostoc_desertorum_CM1-VF14,DBSCAN_round2_4,8650447,791099,293630,60,96.4028777,93.05555556,71.98582663,71.66843517,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella,Urbifossiella limnaea,2528023,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa336,Nostoc_desertorum_CM1-VF14,DBSCAN_round3_7,4678095,218096,63397,103,96.4028777,97.10144928,13.57275494,60.82364723,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,unclassified,81,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa337,Nostoc_desertorum_CM1-VF14,DBSCAN_round2_7,1710018,33224,14948,116,24.46043165,100,4.931489025,41.88891579,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella yanshanensis,577386,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa338,Nostoc_desertorum_CM1-VF14,DBSCAN_round1_2,8704112,392607,112970,132,100,95.86206897,78.36321603,41.51794003,Bacteria,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,unclassified,1177,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa339,Nostoc_desertorum_CM1-VF14,DBSCAN_round2_6,3196014,63490,15752,197,53.95683453,96.15384615,5.732957678,74.25574481,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia alni,33907,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc desertorum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa340,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round2_0,4444055,773243,492212,12,98.56115108,99.27536232,41.9532508,65.79655292,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,1076,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa341,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round1_0,5450340,1041545,388711,22,100,98.58156028,229.6700461,59.47225311,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium tumefaciens,358,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa342,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round1_2,4272317,751612,294259,22,100,97.88732394,73.6631287,65.25775124,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,unclassified,165697,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa343,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round1_3,4499494,795160,239819,29,97.84172662,99.27007299,392.90755,36.65696632,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium shandongense,1493872,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa344,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round3_0,6503307,276704,65991,139,78.41726619,94.7826087,31.23370541,65.70955362,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. WAO,406341,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa345,Nostoc_indistinguendum_CM1-VF10,DBSCAN_round1_4,8868606,218814,54659,253,99.28057554,92.61744966,453.8990889,41.80766402,Bacteria,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,unclassified,1177,Desert_soil,CA_USA,NorthAmerica,gypsiferous soil,35.635,-115.5124,1048,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Nostoc,Nostoc indistinguendum,17.1,144,38,8103,371,0,371,87,205,277,71,153,23,3,42,51,17,42,48
sa346,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_3,60365,37979,37979,2,33.81294964,97.91666667,31.56406858,61.97465419,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,unclassified,379,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa347,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_0,3341071,3327825,3327825,2,100,100,417.2611558,64.15071694,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter ramosus,35811,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa348,Oscillatoria_princeps_RMCB-10,DBSCAN_round2_1,3789671,1109337,407721,15,97.84172662,98.55072464,67.71242543,38.02166468,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,unclassified,unclassified,563835,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa349,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_1,4562087,741586,489783,18,78.41726619,93.16239316,46.3553023,62.45282039,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. CRIBSB,2683264,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa350,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_2,4386054,734188,529096,23,99.28057554,99.28057554,20.09222071,63.79597698,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,unclassified,Alphaproteobacteria bacterium 32-64-14,1970492,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa351,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_4,4005107,412160,195964,33,99.28057554,97.87234043,13.82847899,63.62776325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,unclassified,46913,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa352,Oscillatoria_princeps_RMCB-10,DBSCAN_round1_2,6379977,593750,265393,39,99.28057554,97.87234043,16.18917027,66.27357748,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium iranicum,912594,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa353,Oscillatoria_princeps_RMCB-10,DBSCAN_round3_1,4527241,525378,185635,44,97.12230216,97.82608696,26.92300542,65.62880129,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,Phreatobacter,Phreatobacter sp. NMCR1094,2570229,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa354,Oscillatoria_princeps_RMCB-10,DBSCAN_round2_2,8493665,581756,233048,60,97.84172662,97.14285714,796.6696361,54.09663555,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria sp. PCC 10802,1173028,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa355,Oscillatoria_princeps_RMCB-10,DBSCAN_round4_5,6237248,397190,134135,69,86.33093525,93.02325581,17.68795469,62.96408288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium hungaricum,1566387,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa356,Oscillatoria_princeps_RMCB-10,unclustered,4747742,98621,14976,296,44.60431655,88.57142857,31.28376331,64.86847853,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,unclassified,374,Surface_water,Lower_Austria,Europe,fresh water,47.8529,15.0398,613,Cyanobacteria,unclassified,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria princeps,6.2,95,32,7132,219,-75,294,152,-18,152,-31,967,132,47,36,375,159,375,159
sa357,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round49_0,378935,378935,378935,1,23.74100719,100,61.72666552,64.26141687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. MG,1866325,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa358,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round37_0,973771,713196,713196,3,20.14388489,100,59.47659357,63.97356257,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis bauzanensis,651663,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa359,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round36_1,779592,247187,224692,4,27.3381295,100,43.97315647,63.63264374,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,unclassified,165697,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa360,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_1,5012200,1149327,839021,7,99.28057554,98.57142857,231.6278058,72.9515183,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,unclassified,125216,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa361,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round20_2,1662397,335948,294231,7,43.16546763,92.30769231,44.03577725,64.74584591,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis bauzanensis,651663,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa362,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_5,2611879,822356,422242,8,99.28057554,99.28057554,108.4444092,68.16180995,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,unclassified,41275,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa363,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round2_0,5010445,820342,546856,12,94.24460432,99.24242424,321.9015115,48.67559668,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Paracnuella,Paracnuella aquatica,2268757,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa364,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_3,4248576,975181,497045,13,98.56115108,100,18.22824706,40.82892715,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavitalea,Flavitalea sp. OAE831,2663808,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa365,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_4,3993173,848420,357890,15,97.84172662,98.55072464,18.95908517,69.11987034,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. K24,2305446,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa366,Oscillatoria_tanganyikae_FI6-MK23,unclustered,2860481,674304,294310,19,55.39568345,69.36936937,48.89216009,63.81017738,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,unclassified,85413,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa367,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round2_2,5810307,707048,376841,21,98.56115108,96.47887324,106.6555969,46.66460826,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter longurius,2740583,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa368,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_2,4988380,1142361,562186,22,99.28057554,97.18309859,31.0994836,64.70936456,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium sp. YM1C-6-2,1827501,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
sa369,Oscillatoria_tanganyikae_FI6-MK23,DBSCAN_round1_8,4424696,671025,459204,30,98.56115108,94.48275862,57.78660229,59.0782056,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,Desert_soil,CA_USA,NorthAmerica,granitic soil,35.1642,-116.8729,839,Cyanobacteria,unclassified,Synechococcales,Leptolyngbyaceae,unclassified,"""Oscillatoria tanganyikae""",17.8,158,41,7912,385,3,382,97,210,282,80,106,16,1,49,43,10,21,42
