,Name,Host,genome,Label,Domain,Phylum,Class,Order,Family,Genus,Species,Present,Habitat3,Habitat2,Habitat,Substrate,Parentmaterial,Location,Continent,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Annual_Mean_Temperature,Annual_Precipitation,Altitude
296,Phormidesmis sp.,Phormidesmis_sp.,Bin.001.fastaPhormidesmis_sp_assembly,PhSp_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__JAAUOZ01,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Phromidesmis,,17.9,192,"1,012"
297,Phormidesmis sp.,Phormidesmis_sp.,Bin.002.fastaPhormidesmis_sp_assembly,PhSp_Bin.002,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Solirubrum,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Phromidesmis,,17.9,192,"1,012"
298,Phormidesmis sp.,Phormidesmis_sp.,Bin.007.fastaPhormidesmis_sp_assembly,PhSp_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Phromidesmis,,17.9,192,"1,012"
299,Plectolyngbya sp.,Plectolyngbya_sp.,Bin.002.fastaPlectolyngbya_sp_assembly,PlSp_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Belnapia,s__,1,desert,desert_soil,desert soil,soil,granitic,"California,
USA",North America,Cyanobacteria,unclassified,Leptolynbyales,Leptolyngbyaceae,Plectolyngbya,Plectolyngbya sp.,15.4,299,1273
300,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.006.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.006,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
301,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.007.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.007,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__UBA1161,f__UBA1161,g__,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
302,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.001.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
303,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.008.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
304,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.014.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.014,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Kaistiaceae,g__Kaistia,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
305,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.003.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
306,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.005.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.005,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Xenococcaceae,g__Pleurocapsa,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
307,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.004.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Rhabdobacter,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
308,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.002.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Shinella,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
309,Pleurocapsa ercegoicii,Pleurocapsa_ercegoicii,Bin.009.fastaPleurocapsa_ercegoicii_assembly,PlEr_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,1,desert,desert_soil,desert soil,soil,,"Atacama,
Chile",South America,Cyanobacteria,unclassified,Chroococcales,,Pleurocapsa,Pleurocapsa ercegoicii,NA,NA,
310,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.010.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Pseudoxanthobacteraceae,g__,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
311,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.004.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
312,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.006.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
313,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.014.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.014,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Chryseoglobus,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
314,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.011.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
315,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.002.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__Erythrobacter sp002482865,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
316,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.001.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
317,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.003.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.003,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__SBR1031,f__A4b,g__OLB15,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
318,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.015.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.015,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Xenococcaceae,g__Pleurocapsa,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
319,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.007.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudorhodoplanes,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
320,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.009.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.009,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
321,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.005.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
322,Pleurocapsa minor 1,Pleurocapsa_minor_1,Bin.008.fastaPleurocapsa_minor_1_assembly,PlMi1_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Tabrizicola,s__,1,tropical,rock_wall,tropical rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,21.9,3229,389
323,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.010.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Pseudoxanthobacteraceae,g__,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
324,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.004.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
325,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.006.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
326,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.014.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.014,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Chryseoglobus,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
327,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.011.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
328,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.001.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
329,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.002.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__Erythrobacter sp002482865,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
330,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.003.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.003,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__SBR1031,f__A4b,g__OLB15,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
331,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.015.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.015,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Xenococcaceae,g__Pleurocapsa,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
332,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.007.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudorhodoplanes,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
333,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.009.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.009,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
334,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.005.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
335,Pleurocapsa minor 2,Pleurocapsa_minor_2,Bin.008.fastaPleurocapsa_minor_2_assembly,PlMi2_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Tabrizicola,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Chroococcales,Pleurocapsaceae,Pleurocapsa,Pleurocapsa minor,10.2,220,1755
336,Rexia erecta,Rexia_erecta,Bin.007.fastaRexia_erecta_assembly,ReEr_Bin.007,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Acidovorax,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
337,Rexia erecta,Rexia_erecta,Bin.003.fastaRexia_erecta_assembly,ReEr_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__Brevundimonas vesicularis,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
338,Rexia erecta,Rexia_erecta,Bin.001.fastaRexia_erecta_assembly,ReEr_Bin.001,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__Chryseobacterium aquaticum,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
339,Rexia erecta,Rexia_erecta,Bin.009.fastaRexia_erecta_assembly,ReEr_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
340,Rexia erecta,Rexia_erecta,Bin.004.fastaRexia_erecta_assembly,ReEr_Bin.004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
341,Rexia erecta,Rexia_erecta,Bin.002.fastaRexia_erecta_assembly,ReEr_Bin.002,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Hassallia,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
342,Rexia erecta,Rexia_erecta,Bin.008.fastaRexia_erecta_assembly,ReEr_Bin.008,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium sp005774735,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
343,Rexia erecta,Rexia_erecta,Bin.006.fastaRexia_erecta_assembly,ReEr_Bin.006,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__Nocardioides sp009699265,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
344,Rexia erecta,Rexia_erecta,Bin.005.fastaRexia_erecta_assembly,ReEr_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,temperate,wet_wall,temperate wet wall,subaerial,,"North Carolina, USA",North America,Cyanobacteria,unclassified,Nostocales,Tolypothrichaceae,Rexia,erecta,10.8,1423,"1,030"
345,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.005.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.005,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
346,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.011.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.011,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
347,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.003.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.003,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Aulosira,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
348,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.013.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.013,d__Bacteria,p__Chloroflexota,c__Chloroflexia,o__Thermomicrobiales,f__CADCWN01,g__CADCWN01,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
349,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.001.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.001,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
350,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.016.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.016,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Geminicoccales,f__Geminicoccaceae,g__Geminicoccus,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
351,Roholtiella mojaviensis,Roholtiella_mojaviensis,Bin.008.fastaRoholtiella_mojaviensis_assembly,RoMo_Bin.008,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__,1,desert,desert_soil,desert soil,soil,granitic,"California, USA",North America,Cyanobacteria,unclassified,Nostocales,Fortieaceae,Roholtiella,Roholtiella mojaviensis,NA,NA,
